Date,Open,High,Low,Close,Volume
2019-10-07,45.93,46.8657,45.8429,45.8678,48831356
2019-10-08,44.9496,44.9496,43.9194,44.1011,44934264
2019-10-09,44.87,45.4622,44.5814,44.967,30788328
2019-10-10,44.9446,46.0544,44.8924,45.5443,32751556
2019-10-11,46.3854,47.1145,46.1963,46.2809,45086672
2019-10-14,46.1938,46.6243,45.8815,46.4153,21033576
2019-10-15,47.3185,49.5904,47.1792,48.8638,66798532
2019-10-16,48.5229,49.573,48.2119,48.3263,43275312
2019-10-17,48.7717,49.2232,47.8013,48.3462,26431696
2019-10-18,48.3512,48.6772,46.6566,47.4006,30192156
2019-10-21,48.0153,48.9086,47.8262,48.7742,26186844
2019-10-22,49.3441,50.3966,48.5975,48.6747,33736912
2019-10-23,47.8535,48.6871,47.535,48.5453,28577000
2019-10-24,48.9584,49.3217,48.6175,48.9857,23903732
2019-10-25,49.792,51.1059,49.7148,50.8968,42309152
2019-10-28,51.3347,51.9817,51.0403,51.4567,33079164
2019-10-29,51.3173,51.382,50.2996,50.4937,21123680
2019-10-30,50.7624,50.8196,49.8318,50.5136,20596152
2019-10-31,50.3046,50.5136,49.2221,50.0209,20973260
2019-11-01,49.6675,50.735,49.4168,50.4116,28363824
2019-11-04,51.2228,52.5043,50.9914,52.3798,37671620
2019-11-05,52.3774,52.6386,51.6781,52.1584,30086848
2019-11-06,51.917,52.1733,50.7898,51.6657,26901340
2019-11-07,52.5306,52.6784,51.3945,51.8424,28033992
2019-11-08,51.6732,52.019,51.2974,51.703,18940748
2019-11-11,51.6955,52.034,50.8321,51.8025,24378944
2019-11-12,52.1858,52.7183,51.8349,52.1584,28383884
2019-11-13,51.8448,52.1211,51.2352,51.8996,30236496
2019-11-14,51.9892,52.2256,51.3885,52.2032,52700684
2019-11-15,52.1808,52.6983,49.9258,50.8097,105421636
2019-11-18,50.735,53.089,50.7052,52.8228,57531852
2019-11-19,52.5122,52.7481,51.173,51.7553,41538024
2019-11-20,51.5263,53.3876,51.4005,52.5491,47301752
2019-11-21,52.5043,53.0617,52.0837,52.3002,28838920
2019-11-22,52.5267,52.9928,52.2405,52.4769,22409880
2019-11-25,53.7584,55.0946,53.629,55.0449,50734744
2019-11-26,54.8682,54.9154,53.9326,53.9973,38568092
2019-11-27,54.4527,54.7964,54.0817,54.3456,21642872
2019-11-29,54.0369,54.3207,53.7331,53.9721,14155696
2019-12-02,53.9024,54.0369,51.9551,52.107,37386968
2019-12-03,50.2692,51.7509,49.8957,51.711,47414612
2019-12-04,52.5477,52.7719,51.8629,52.1493,27361836
2019-12-05,52.3684,52.5253,51.6733,51.98,18513776
2019-12-06,52.6722,53.1628,52.5726,52.8341,23241828
2019-12-09,52.605,53.3819,52.5179,52.8341,21513280
2019-12-10,53.1354,53.8028,52.6075,53.2848,25668912
2019-12-11,53.3894,54.1763,53.3645,54.1215,23400988
2019-12-12,53.8327,55.9792,53.743,55.7974,40608336
2019-12-13,55.8273,57.0201,55.2371,55.7775,45496732
2019-12-16,56.2531,56.792,55.9717,56.0664,32130736
2019-12-17,56.2531,57.0749,56.1585,56.8483,32326392
2019-12-18,57.1969,57.7572,57.1122,57.1521,34427876
2019-12-19,57.4982,58.7682,57.4484,58.6337,45310696
2019-12-20,59.2986,59.8614,59.1056,59.6074,60338428
2019-12-23,59.8938,60.215,59.3634,59.4704,35539260
2019-12-24,59.316,59.5924,58.9724,59.4206,13886388
2019-12-26,59.4555,59.844,59.2662,59.5626,18321804
2019-12-27,59.7145,59.8489,58.7209,58.9848,25481004
2019-12-30,58.7657,58.818,57.5381,57.8518,25824712
2019-12-31,57.4982,58.6873,57.3065,58.5939,23121132
2020-01-02,59.453,59.7419,58.9475,59.7419,23767876
2020-01-03,58.5441,59.2239,58.2951,58.7856,20577232
2020-01-06,57.8518,59.0845,57.5903,59.0322,25532516
2020-01-07,59.316,60.205,58.8653,59.7468,31920576
2020-01-08,59.7045,60.2723,59.3033,59.8589,27724068
2020-01-09,60.723,61.2409,59.9772,60.5163,25031700
2020-01-10,61.5896,61.8934,60.6981,60.84,31646240
2020-01-13,61.6717,62.9986,61.4451,62.7475,30956672
